Day,X,Y,Z,VX,VY,VZ
72,-0.701041,0.152812,0.0425483,-0.00440384,-0.019872,-1.88527e-05
73,-0.705164,0.132884,0.0425125,-0.00384332,-0.0199859,-5.27601e-05
74,-0.708725,0.112851,0.0424428,-0.00327992,-0.0200838,-8.66153e-05
75,-0.711722,0.0927279,0.0423393,-0.00271407,-0.0201657,-0.000120391
76,-0.714152,0.0725309,0.0422021,-0.00214626,-0.0202315,-0.000154059
77,-0.716013,0.0522762,0.0420313,-0.00157693,-0.0202812,-0.000187594
78,-0.717305,0.0319798,0.041827,-0.00100655,-0.0203147,-0.000220967
79,-0.718026,0.0116581,0.0415895,-0.000435569,-0.020332,-0.000254153
80,-0.718176,-0.00867293,0.0413189,0.000135537,-0.0203332,-0.000287124
81,-0.717755,-0.028997,0.0410154,0.000706314,-0.0203182,-0.000319853
82,-0.716764,-0.0492981,0.0406793,0.0012763,-0.0202871,-0.000352316
83,-0.715203,-0.06956,0.040311,0.00184504,-0.0202399,-0.000384485
84,-0.713075,-0.0897666,0.0399106,0.00241208,-0.0201766,-0.000416336
85,-0.71038,-0.109902,0.0394785,0.00297695,-0.0200974,-0.000447843
86,-0.707122,-0.12995,0.0390151,0.00353922,-0.0200022,-0.00047898
87,-0.703304,-0.149895,0.0385208,0.00409843,-0.0198913,-0.000509724
88,-0.698928,-0.169722,0.037996,0.00465413,-0.0197646,-0.000540049
89,-0.693998,-0.189414,0.037441,0.00520589,-0.0196223,-0.000569933
90,-0.688519,-0.208956,0.0368564,0.00575326,-0.0194646,-0.000599351
91,-0.682495,-0.228332,0.0362427,0.00629582,-0.0192915,-0.000628281
92,-0.675931,-0.247528,0.0356002,0.00683313,-0.0191033,-0.000656699
93,-0.668832,-0.266528,0.0349296,0.00736477,-0.0189001,-0.000684584
94,-0.661205,-0.285318,0.0342314,0.00789032,-0.018682,-0.000711914
95,-0.653056,-0.303882,0.0335062,0.00840937,-0.0184493,-0.000738668
96,-0.644391,-0.322206,0.0327545,0.00892152,-0.0182022,-0.000764825
97,-0.635218,-0.340276,0.031977,0.00942636,-0.0179408,-0.000790365
98,-0.625544,-0.358077,0.0311742,0.00992351,-0.0176654,-0.000815268
99,-0.615376,-0.375597,0.0303469,0.0104126,-0.0173762,-0.000839515
100,-0.604724,-0.39282,0.0294956,0.0108932,-0.0170735,-0.000863088
101,-0.593596,-0.409734,0.0286212,0.0113649,-0.0167576,-0.000885969
102,-0.582001,-0.426326,0.0277242,0.0118275,-0.0164286,-0.00090814
103,-0.569948,-0.442582,0.0268054,0.0122805,-0.0160869,-0.000929586
104,-0.557447,-0.458491,0.0258655,0.0127236,-0.0157327,-0.000950288
105,-0.544508,-0.474039,0.0249054,0.0131565,-0.0153664,-0.000970233
106,-0.531141,-0.489215,0.0239256,0.0135788,-0.0149882,-0.000989405
107,-0.517358,-0.504007,0.0229271,0.0139902,-0.0145985,-0.00100779
108,-0.503168,-0.518404,0.0219106,0.0143904,-0.0141975,-0.00102538
109,-0.488585,-0.532394,0.0208769,0.0147792,-0.0137856,-0.00104215
110,-0.473618,-0.545967,0.0198269,0.0151561,-0.0133632,-0.00105809
111,-0.458281,-0.559113,0.0187613,0.0155209,-0.0129305,-0.0010732
112,-0.442585,-0.571821,0.0176811,0.0158734,-0.012488,-0.00108746
113,-0.426543,-0.584082,0.016587,0.0162134,-0.0120359,-0.00110086
114,-0.410167,-0.595886,0.01548,0.0165404,-0.0115747,-0.0011134
115,-0.393471,-0.607225,0.0143608,0.0168543,-0.0111046,-0.00112506
116,-0.376468,-0.618089,0.0132305,0.017155,-0.0106262,-0.00113583
117,-0.359171,-0.628472,0.0120898,0.017442,-0.0101398,-0.00114571
118,-0.341594,-0.638363,0.0109397,0.0177154,-0.00964565,-0.00115469
119,-0.32375,-0.647757,0.00978105,0.0179747,-0.00914429,-0.00116277
120,-0.305654,-0.656647,0.00861479,0.0182199,-0.00863607,-0.00116994
121,-0.28732,-0.665025,0.00744183,0.0184508,-0.00812139,-0.00117619
122,-0.268763,-0.672885,0.00626307,0.0186673,-0.00760066,-0.00118153
123,-0.249996,-0.680222,0.00507943,0.0188691,-0.00707429,-0.00118594
124,-0.231035,-0.68703,0.00389185,0.0190561,-0.00654268,-0.00118943
125,-0.211895,-0.693304,0.00270124,0.0192282,-0.00600626,-0.00119199
126,-0.192589,-0.699039,0.00150853,0.0193853,-0.00546543,-0.00119362
127,-0.173135,-0.704231,0.000314653,0.0195273,-0.00492063,-0.00119433
128,-0.153546,-0.708877,-0.000879469,0.0196541,-0.00437227,-0.00119411
129,-0.133837,-0.712974,-0.00207291,0.0197656,-0.00382078,-0.00119297
130,-0.114025,-0.716517,-0.00326474,0.0198617,-0.00326658,-0.0011909
131,-0.0941251,-0.719505,-0.00445405,0.0199423,-0.0027101,-0.00118791
132,-0.0741519,-0.721936,-0.0056399,0.0200075,-0.00215177,-0.001184
133,-0.0541212,-0.723807,-0.00682139,0.0200572,-0.00159201,-0.00117917
134,-0.0340487,-0.725119,-0.00799759,0.0200913,-0.00103127,-0.00117344
135,-0.0139498,-0.725869,-0.00916761,0.0201098,-0.000469957,-0.0011668
136,0.00615983,-0.726058,-0.0103305,0.0201129,9.14899e-05,-0.00115926
137,0.0262647,-0.725686,-0.0114855,0.0201003,0.000652644,-0.00115083
138,0.0463493,-0.724753,-0.0126316,0.0200723,0.00121308,-0.00114151
139,0.0663981,-0.723261,-0.0137679,0.0200287,0.00177237,-0.00113131
140,0.0863956,-0.72121,-0.0148936,0.0199697,0.00233009,-0.00112025
141,0.106326,-0.718602,-0.0160077,0.0198953,0.00288581,-0.00110832
142,0.126175,-0.71544,-0.0171096,0.0198056,0.00343913,-0.00109554
143,0.145927,-0.711726,-0.0181982,0.0197007,0.00398961,-0.00108192
144,0.165566,-0.707463,-0.0192728,0.0195806,0.00453684,-0.00106748
145,0.185077,-0.702654,-0.0203326,0.0194454,0.00508041,-0.00105221
146,0.204446,-0.697305,-0.0213767,0.0192953,0.00561991,-0.00103613
147,0.223657,-0.691418,-0.0224043,0.0191304,0.00615494,-0.00101927
148,0.242696,-0.684998,-0.0234146,0.0189508,0.00668509,-0.00100162
149,0.261548,-0.678051,-0.024407,0.0187566,0.00720995,-0.000983206
150,0.280199,-0.670582,-0.0253805,0.018548,0.00772915,-0.000964039
151,0.298634,-0.662597,-0.0263345,0.0183252,0.00824229,-0.000944135
152,0.316839,-0.654102,-0.0272682,0.0180884,0.00874898,-0.000923508
153,0.3348,-0.645104,-0.028181,0.0178377,0.00924884,-0.000902174
154,0.352504,-0.63561,-0.0290721,0.0175733,0.0097415,-0.000880151
155,0.369937,-0.625627,-0.0299408,0.0172954,0.0102266,-0.000857454
156,0.387086,-0.615162,-0.0307865,0.0170043,0.0107037,-0.000834101
157,0.403936,-0.604225,-0.0316085,0.0167002,0.0111726,-0.00081011
158,0.420477,-0.592823,-0.0324063,0.0163832,0.0116328,-0.000785499
159,0.436694,-0.580966,-0.0331791,0.0160537,0.0120841,-0.000760287
160,0.452575,-0.568662,-0.0339264,0.0157119,0.012526,-0.000734493
161,0.468109,-0.555921,-0.0346477,0.015358,0.0129582,-0.000708136
162,0.483283,-0.542753,-0.0353423,0.0149924,0.0133805,-0.000681236
163,0.498085,-0.529167,-0.0360098,0.0146152,0.0137924,-0.000653814
164,0.512505,-0.515175,-0.0366496,0.0142268,0.0141938,-0.00062589
165,0.526531,-0.500788,-0.0372612,0.0138275,0.0145843,-0.000597486
166,0.540152,-0.486015,-0.0378442,0.0134176,0.0149635,-0.000568623
167,0.553359,-0.470869,-0.0383981,0.0129973,0.0153312,-0.000539322
168,0.56614,-0.455361,-0.0389226,0.0125671,0.0156872,-0.000509605
169,0.578486,-0.439503,-0.0394171,0.0121272,0.0160312,-0.000479496
170,0.590387,-0.423308,-0.0398813,0.0116779,0.0163628,-0.000449016
171,0.601835,-0.406787,-0.0403148,0.0112196,0.0166819,-0.000418188
172,0.61282,-0.389953,-0.0407174,0.0107526,0.0169882,-0.000387036
173,0.623334,-0.37282,-0.0410887,0.0102773,0.0172815,-0.000355583
174,0.633369,-0.3554,-0.0414284,0.0097941,0.0175615,-0.000323853
175,0.642917,-0.337706,-0.0417362,0.00930326,0.0178281,-0.000291869
176,0.651971,-0.319753,-0.042012,0.0088052,0.018081,-0.000259656
177,0.660523,-0.301554,-0.0422554,0.00830027,0.01832,-0.000227238
178,0.668566,-0.283124,-0.0424663,0.00778887,0.018545,-0.000194639
179,0.676096,-0.264475,-0.0426446,0.00727137,0.0187557,-0.000161884
180,0.683105,-0.245623,-0.04279,0.00674816,0.0189521,-0.000128997
181,0.689589,-0.226581,-0.0429025,0.00621965,0.0191339,-9.60037e-05
182,0.695541,-0.207365,-0.042982,0.00568621,0.019301,-6.29283e-05
183,0.700958,-0.18799,-0.0430283,0.00514826,0.0194533,-2.97961e-05
184,0.705835,-0.168469,-0.0430415,0.0046062,0.0195907,3.36782e-06
185,0.710168,-0.148819,-0.0430216,0.00406045,0.019713,3.65385e-05
186,0.713953,-0.129054,-0.0429685,0.0035114,0.0198201,6.96907e-05
187,0.717188,-0.10919,-0.0428822,0.00295947,0.019912,0.000102799
188,0.719871,-0.0892414,-0.0427629,0.00240509,0.0199886,0.000135839
189,0.721997,-0.069224,-0.0426106,0.00184866,0.0200497,0.000168785
190,0.723567,-0.0491531,-0.0424255,0.00129062,0.0200955,0.000201612
191,0.724578,-0.0290442,-0.0422075,0.000731387,0.0201257,0.000234295
192,0.725029,-0.00891296,-0.041957,0.000171382,0.0201403,0.000266809
193,0.724921,0.0112252,-0.0416741,-0.000388967,0.0201394,0.000299129
194,0.724252,0.0313547,-0.0413589,-0.000949234,0.020123,0.000331231
195,0.723023,0.05146,-0.0410118,-0.00150899,0.020091,0.000363089
196,0.721234,0.0715255,-0.0406329,-0.00206781,0.0200434,0.000394679
197,0.718888,0.0915356,-0.0402226,-0.00262526,0.0199803,0.000425977
198,0.715985,0.111475,-0.0397812,-0.00318092,0.0199017,0.000456959
199,0.712528,0.131328,-0.039309,-0.00373436,0.0198076,0.0004876
200,0.708519,0.151079,-0.0388063,-0.00428515,0.0196982,0.000517877
201,0.70396,0.170713,-0.0382735,-0.00483287,0.0195734,0.000547767
202,0.698856,0.190215,-0.0377111,-0.0053771,0.0194334,0.000577245
203,0.693209,0.209569,-0.0371193,-0.00591741,0.0192782,0.00060629
204,0.687024,0.228761,-0.0364988,-0.00645339,0.019108,0.000634877
205,0.680306,0.247775,-0.0358499,-0.00698462,0.0189229,0.000662986
206,0.673059,0.266596,-0.0351732,-0.00751068,0.0187229,0.000690593
207,0.665289,0.28521,-0.0344691,-0.00803117,0.0185083,0.000717677
208,0.657001,0.303602,-0.0337383,-0.00854567,0.0182792,0.000744216
209,0.648202,0.321758,-0.0329811,-0.00905379,0.0180358,0.00077019
210,0.638898,0.339664,-0.0321983,-0.00955512,0.0177782,0.000795577
211,0.629097,0.357305,-0.0313904,-0.0100493,0.0175066,0.000820358
212,0.618805,0.374667,-0.030558,-0.0105358,0.0172212,0.000844513
213,0.608031,0.391738,-0.0297018,-0.0110144,0.0169222,0.000868021
214,0.596783,0.408502,-0.0288225,-0.0114847,0.0166099,0.000890865
215,0.585068,0.424948,-0.0279206,-0.0119463,0.0162844,0.000913025
216,0.572897,0.441062,-0.0269969,-0.0123988,0.015946,0.000934484
217,0.560278,0.456831,-0.0260522,-0.0128418,0.0155949,0.000955225
218,0.54722,0.472243,-0.025087,-0.013275,0.0152315,0.000975229
219,0.533735,0.487286,-0.0241023,-0.0136981,0.014856,0.000994481
