Day,X,Y,Z,VX,VY,VZ
67,29.8818,-0.422487,-0.679928,1.71911e-05,0.00316079,-6.5866e-05
68,29.8818,-0.419327,-0.679994,1.68593e-05,0.00316079,-6.58584e-05
69,29.8819,-0.416167,-0.68006,1.65276e-05,0.0031608,-6.58509e-05
70,29.8819,-0.413007,-0.680126,1.61958e-05,0.0031608,-6.58433e-05
71,29.8819,-0.409847,-0.680192,1.58641e-05,0.00316081,-6.58358e-05
72,29.8819,-0.406687,-0.680258,1.55323e-05,0.00316081,-6.58282e-05
73,29.8819,-0.403527,-0.680323,1.52006e-05,0.00316081,-6.58207e-05
74,29.8819,-0.400367,-0.680389,1.48688e-05,0.00316082,-6.58131e-05
75,29.882,-0.397207,-0.680455,1.4537e-05,0.00316082,-6.58056e-05
76,29.882,-0.394047,-0.680521,1.42053e-05,0.00316083,-6.5798e-05
77,29.882,-0.390887,-0.680587,1.38735e-05,0.00316083,-6.57905e-05
78,29.882,-0.387727,-0.680652,1.35418e-05,0.00316084,-6.57829e-05
79,29.882,-0.384567,-0.680718,1.321e-05,0.00316084,-6.57754e-05
80,29.882,-0.381407,-0.680784,1.28783e-05,0.00316085,-6.57678e-05
81,29.882,-0.378247,-0.68085,1.25465e-05,0.00316085,-6.57603e-05
82,29.882,-0.375087,-0.680915,1.22147e-05,0.00316085,-6.57527e-05
83,29.8821,-0.371927,-0.680981,1.1883e-05,0.00316086,-6.57451e-05
84,29.8821,-0.368768,-0.681047,1.15512e-05,0.00316086,-6.57376e-05
85,29.8821,-0.365608,-0.681113,1.12194e-05,0.00316087,-6.573e-05
86,29.8821,-0.362448,-0.681178,1.08877e-05,0.00316087,-6.57225e-05
87,29.8821,-0.359288,-0.681244,1.05559e-05,0.00316087,-6.57149e-05
88,29.8821,-0.356128,-0.68131,1.02241e-05,0.00316088,-6.57073e-05
89,29.8821,-0.352968,-0.681375,9.89238e-06,0.00316088,-6.56998e-05
90,29.8821,-0.349808,-0.681441,9.56061e-06,0.00316089,-6.56922e-05
91,29.8821,-0.346648,-0.681507,9.22884e-06,0.00316089,-6.56846e-05
92,29.8821,-0.343488,-0.681572,8.89707e-06,0.00316089,-6.56771e-05
93,29.8822,-0.340328,-0.681638,8.5653e-06,0.0031609,-6.56695e-05
94,29.8822,-0.337167,-0.681704,8.23353e-06,0.0031609,-6.56619e-05
95,29.8822,-0.334007,-0.681769,7.90176e-06,0.00316091,-6.56544e-05
96,29.8822,-0.330847,-0.681835,7.56998e-06,0.00316091,-6.56468e-05
97,29.8822,-0.327687,-0.681901,7.23821e-06,0.00316091,-6.56392e-05
98,29.8822,-0.324527,-0.681966,6.90643e-06,0.00316092,-6.56317e-05
99,29.8822,-0.321367,-0.682032,6.57466e-06,0.00316092,-6.56241e-05
100,29.8822,-0.318207,-0.682097,6.24288e-06,0.00316092,-6.56165e-05
101,29.8822,-0.315047,-0.682163,5.9111e-06,0.00316093,-6.5609e-05
102,29.8822,-0.311887,-0.682229,5.57933e-06,0.00316093,-6.56014e-05
103,29.8822,-0.308727,-0.682294,5.24755e-06,0.00316093,-6.55938e-05
104,29.8822,-0.305567,-0.68236,4.91577e-06,0.00316094,-6.55862e-05
105,29.8822,-0.302407,-0.682425,4.58399e-06,0.00316094,-6.55787e-05
106,29.8822,-0.299247,-0.682491,4.25221e-06,0.00316094,-6.55711e-05
107,29.8822,-0.296087,-0.682556,3.92042e-06,0.00316095,-6.55635e-05
108,29.8822,-0.292927,-0.682622,3.58864e-06,0.00316095,-6.55559e-05
109,29.8823,-0.289767,-0.682687,3.25686e-06,0.00316095,-6.55484e-05
110,29.8823,-0.286607,-0.682753,2.92507e-06,0.00316096,-6.55408e-05
111,29.8823,-0.283447,-0.682818,2.59329e-06,0.00316096,-6.55332e-05
112,29.8823,-0.280286,-0.682884,2.2615e-06,0.00316096,-6.55256e-05
113,29.8823,-0.277126,-0.682949,1.92971e-06,0.00316097,-6.5518e-05
114,29.8823,-0.273966,-0.683015,1.59793e-06,0.00316097,-6.55105e-05
115,29.8823,-0.270806,-0.68308,1.26614e-06,0.00316097,-6.55029e-05
116,29.8823,-0.267646,-0.683146,9.3435e-07,0.00316098,-6.54953e-05
117,29.8823,-0.264486,-0.683211,6.0256e-07,0.00316098,-6.54877e-05
118,29.8823,-0.261326,-0.683277,2.7077e-07,0.00316098,-6.54801e-05
119,29.8823,-0.258166,-0.683342,-6.10214e-08,0.00316099,-6.54725e-05
120,29.8823,-0.255006,-0.683408,-3.92813e-07,0.00316099,-6.54649e-05
121,29.8823,-0.251846,-0.683473,-7.24606e-07,0.00316099,-6.54574e-05
122,29.8823,-0.248685,-0.683539,-1.0564e-06,0.00316099,-6.54498e-05
123,29.8823,-0.245525,-0.683604,-1.38819e-06,0.003161,-6.54422e-05
124,29.8823,-0.242365,-0.68367,-1.71999e-06,0.003161,-6.54346e-05
