Day,X,Y,Z,VX,VY,VZ
74,0.497593,5.08302,-0.0322487,-0.00760516,0.00109078,0.000165604
75,0.48999,5.08411,-0.0320831,-0.00760626,0.00107948,0.000165675
76,0.482385,5.08518,-0.0319174,-0.00760734,0.00106818,0.000165746
77,0.474779,5.08624,-0.0317517,-0.0076084,0.00105689,0.000165817
78,0.467173,5.0873,-0.0315859,-0.00760945,0.00104559,0.000165887
79,0.459565,5.08834,-0.03142,-0.00761047,0.0010343,0.000165957
80,0.451956,5.08936,-0.031254,-0.00761148,0.001023,0.000166027
81,0.444346,5.09038,-0.031088,-0.00761248,0.0010117,0.000166096
82,0.436735,5.09139,-0.030922,-0.00761346,0.00100041,0.000166165
83,0.429123,5.09238,-0.0307558,-0.00761442,0.00098911,0.000166233
84,0.42151,5.09336,-0.0305896,-0.00761536,0.000977814,0.000166301
85,0.413897,5.09434,-0.0304233,-0.00761628,0.000966518,0.000166369
86,0.406282,5.0953,-0.0302569,-0.00761719,0.000955222,0.000166436
87,0.398667,5.09625,-0.0300905,-0.00761808,0.000943926,0.000166503
88,0.39105,5.09718,-0.029924,-0.00761896,0.00093263,0.000166569
89,0.383433,5.09811,-0.0297575,-0.00761982,0.000921335,0.000166635
90,0.375815,5.09903,-0.0295908,-0.00762066,0.00091004,0.000166701
91,0.368196,5.09993,-0.0294242,-0.00762148,0.000898745,0.000166766
92,0.360576,5.10082,-0.0292574,-0.00762229,0.000887451,0.000166831
93,0.352956,5.1017,-0.0290906,-0.00762308,0.000876156,0.000166896
94,0.345334,5.10257,-0.0289237,-0.00762385,0.000864863,0.00016696
95,0.337712,5.10343,-0.0287568,-0.0076246,0.000853569,0.000167024
96,0.330089,5.10428,-0.0285897,-0.00762534,0.000842276,0.000167087
97,0.322466,5.10512,-0.0284227,-0.00762606,0.000830984,0.00016715
98,0.314841,5.10594,-0.0282555,-0.00762677,0.000819691,0.000167213
99,0.307216,5.10676,-0.0280883,-0.00762745,0.0008084,0.000167275
100,0.299591,5.10756,-0.0279211,-0.00762812,0.000797109,0.000167337
101,0.291964,5.10835,-0.0277538,-0.00762878,0.000785818,0.000167399
102,0.284337,5.10913,-0.0275864,-0.00762941,0.000774528,0.00016746
103,0.27671,5.1099,-0.0274189,-0.00763003,0.000763239,0.000167521
104,0.269082,5.11066,-0.0272514,-0.00763063,0.00075195,0.000167581
105,0.261453,5.1114,-0.0270839,-0.00763122,0.000740662,0.000167641
106,0.253823,5.11214,-0.0269162,-0.00763179,0.000729375,0.000167701
107,0.246193,5.11286,-0.0267486,-0.00763234,0.000718088,0.00016776
108,0.238563,5.11357,-0.0265808,-0.00763287,0.000706802,0.000167819
109,0.230932,5.11427,-0.026413,-0.00763339,0.000695517,0.000167877
110,0.2233,5.11496,-0.0262452,-0.00763389,0.000684232,0.000167935
111,0.215668,5.11564,-0.0260772,-0.00763437,0.000672948,0.000167993
112,0.208036,5.11631,-0.0259093,-0.00763484,0.000661666,0.00016805
113,0.200403,5.11697,-0.0257412,-0.00763529,0.000650384,0.000168107
114,0.19277,5.11761,-0.0255731,-0.00763572,0.000639102,0.000168164
115,0.185136,5.11824,-0.025405,-0.00763614,0.000627822,0.00016822
116,0.177502,5.11887,-0.0252368,-0.00763654,0.000616543,0.000168276
117,0.169867,5.11948,-0.0250685,-0.00763692,0.000605265,0.000168331
118,0.162232,5.12008,-0.0249002,-0.00763729,0.000593987,0.000168386
119,0.154597,5.12066,-0.0247319,-0.00763763,0.000582711,0.000168441
120,0.146961,5.12124,-0.0245634,-0.00763797,0.000571436,0.000168495
121,0.139325,5.12181,-0.024395,-0.00763828,0.000560161,0.000168549
122,0.131689,5.12236,-0.0242264,-0.00763858,0.000548888,0.000168602
123,0.124052,5.1229,-0.0240579,-0.00763886,0.000537616,0.000168655
124,0.116415,5.12344,-0.0238892,-0.00763912,0.000526345,0.000168708
125,0.108778,5.12396,-0.0237205,-0.00763937,0.000515076,0.00016876
126,0.101141,5.12447,-0.0235518,-0.0076396,0.000503807,0.000168812
127,0.093503,5.12496,-0.023383,-0.00763981,0.00049254,0.000168864
128,0.0858653,5.12545,-0.0232142,-0.00764001,0.000481274,0.000168915
129,0.0782273,5.12593,-0.0230453,-0.00764019,0.000470009,0.000168966
130,0.0705891,5.12639,-0.0228763,-0.00764035,0.000458745,0.000169016
131,0.0629508,5.12684,-0.0227073,-0.0076405,0.000447483,0.000169066
132,0.0553124,5.12728,-0.0225383,-0.00764063,0.000436222,0.000169116
133,0.0476738,5.12771,-0.0223692,-0.00764074,0.000424963,0.000169165
134,0.0400352,5.12813,-0.0222,-0.00764084,0.000413705,0.000169214
135,0.0323964,5.12854,-0.0220309,-0.00764091,0.000402448,0.000169263
