Day,X,Y,Z,VX,VY,VZ
70,10.8735,16.2366,-0.0806852,-0.00330428,0.00200859,5.03146e-05
71,10.8702,16.2386,-0.0806349,-0.00330471,0.00200794,5.03178e-05
72,10.8669,16.2406,-0.0805846,-0.00330514,0.0020073,5.0321e-05
73,10.8635,16.2426,-0.0805343,-0.00330557,0.00200665,5.03242e-05
74,10.8602,16.2446,-0.080484,-0.00330601,0.00200601,5.03274e-05
75,10.8569,16.2467,-0.0804337,-0.00330644,0.00200536,5.03306e-05
76,10.8536,16.2487,-0.0803834,-0.00330687,0.00200471,5.03338e-05
77,10.8503,16.2507,-0.0803331,-0.0033073,0.00200407,5.03369e-05
78,10.847,16.2527,-0.0802827,-0.00330773,0.00200342,5.03401e-05
79,10.8437,16.2547,-0.0802324,-0.00330816,0.00200278,5.03433e-05
80,10.8404,16.2567,-0.0801821,-0.0033086,0.00200213,5.03465e-05
81,10.8371,16.2587,-0.0801317,-0.00330903,0.00200148,5.03497e-05
82,10.8338,16.2607,-0.0800814,-0.00330946,0.00200084,5.03529e-05
83,10.8305,16.2627,-0.0800311,-0.00330989,0.00200019,5.0356e-05
84,10.8272,16.2647,-0.0799807,-0.00331032,0.00199954,5.03592e-05
85,10.8239,16.2667,-0.0799304,-0.00331075,0.0019989,5.03624e-05
86,10.8206,16.2687,-0.07988,-0.00331118,0.00199825,5.03655e-05
87,10.8172,16.2707,-0.0798297,-0.00331161,0.0019976,5.03687e-05
88,10.8139,16.2727,-0.0797793,-0.00331204,0.00199696,5.03719e-05
89,10.8106,16.2747,-0.079729,-0.00331247,0.00199631,5.0375e-05
90,10.8073,16.2767,-0.0796786,-0.0033129,0.00199566,5.03782e-05
91,10.804,16.2786,-0.0796282,-0.00331333,0.00199501,5.03814e-05
92,10.8007,16.2806,-0.0795779,-0.00331376,0.00199437,5.03845e-05
93,10.7974,16.2826,-0.0795275,-0.00331419,0.00199372,5.03877e-05
94,10.7941,16.2846,-0.0794771,-0.00331462,0.00199307,5.03908e-05
95,10.7907,16.2866,-0.0794267,-0.00331505,0.00199242,5.0394e-05
96,10.7874,16.2886,-0.0793763,-0.00331548,0.00199178,5.03971e-05
